ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,total_E
10,2.0000000000000004e-08,68.39909839630127,9261,0.7999999999999333,0.0,0.0,0.0,1.4540320050490502e-42,68921,0.9999999999993118,0.0,0.0,0.0,2.780610469241961e-37,4.138448733835499e-28,4.1384487366161235e-28
